,teamId,teamName,name,id,battingStyle,bowlingStyle,ROWHEADER,Matches,Innings,Runs,Balls,Highest,Average,SR,Not Out,Fours,Sixes,Ducks,50s,100s,200s,300s,400s
1057,11,South Africa,Gerald Coetzee,13320,Right-hand bat,Right-arm fast,ODI,14,7,57,90,22,8.14,63.34,0,4,1,1,0,0,0,0,0
1058,11,South Africa,Gerald Coetzee,13320,Right-hand bat,Right-arm fast,T20,10,9,81,60,23,11.57,135.0,2,4,6,2,0,0,0,0,0
1059,11,South Africa,Gerald Coetzee,13320,Right-hand bat,Right-arm fast,IPL,14,7,31,33,12,5.17,93.94,1,2,2,1,0,0,0,0,0
1060,11,South Africa,Keshav Maharaj,9720,Right-hand bat,Left-arm orthodox,Test,59,91,1292,2107,84,15.38,61.32,7,149,29,17,6,0,0,0,0
1061,11,South Africa,Keshav Maharaj,9720,Right-hand bat,Left-arm orthodox,ODI,48,24,239,292,40,12.58,81.85,5,29,2,1,0,0,0,0,0
1062,11,South Africa,Keshav Maharaj,9720,Right-hand bat,Left-arm orthodox,T20,39,15,103,115,41,11.44,89.57,6,6,5,2,0,0,0,0,0
1063,11,South Africa,Keshav Maharaj,9720,Right-hand bat,Left-arm orthodox,IPL,2,1,1,2,1,1.0,50.0,0,0,0,0,0,0,0,0,0
1064,11,South Africa,Kwena Maphaka,23346,Left-hand bat,Left-arm fast-medium,Test,2,3,17,28,9,8.5,60.72,1,0,2,1,0,0,0,0,0
1065,11,South Africa,Kwena Maphaka,23346,Left-hand bat,Left-arm fast-medium,ODI,2,2,1,3,1,0.5,33.34,0,0,0,1,0,0,0,0,0
1066,11,South Africa,Kwena Maphaka,23346,Left-hand bat,Left-arm fast-medium,T20,5,3,16,19,12,0.0,84.22,3,2,0,0,0,0,0,0,0
1067,11,South Africa,Kwena Maphaka,23346,Left-hand bat,Left-arm fast-medium,IPL,4,1,8,2,8,0.0,400.0,1,2,0,0,0,0,0,0,0
1068,11,South Africa,Lizaad Williams,8531,Left-hand bat,Right-arm fast-medium,Test,2,3,25,71,13,8.33,35.22,0,4,0,1,0,0,0,0,0
1069,11,South Africa,Lizaad Williams,8531,Left-hand bat,Right-arm fast-medium,ODI,7,3,17,23,13,5.67,73.92,0,2,0,0,0,0,0,0,0
1070,11,South Africa,Lizaad Williams,8531,Left-hand bat,Right-arm fast-medium,T20,15,7,6,17,2,1.5,35.3,3,0,0,3,0,0,0,0,0
1071,11,South Africa,Lizaad Williams,8531,Left-hand bat,Right-arm fast-medium,IPL,2,1,1,2,1,0.0,50.0,1,0,0,0,0,0,0,0,0
1072,12,Zimbabwe,Craig Ervine,6334,Left-hand bat,Right-arm offbreak,Test,28,56,1841,3694,160,34.74,49.84,3,200,14,2,7,4,0,0,0
1073,12,Zimbabwe,Craig Ervine,6334,Left-hand bat,Right-arm offbreak,ODI,128,124,3600,4695,130,33.03,76.68,15,350,47,11,23,4,0,0,0
1074,12,Zimbabwe,Craig Ervine,6334,Left-hand bat,Right-arm offbreak,T20,71,70,1449,1370,70,21.95,105.77,4,143,30,5,9,0,0,0,0
1075,12,Zimbabwe,Craig Ervine,6334,Left-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1076,12,Zimbabwe,Ben Curran,13957,Left-hand bat,Right-arm offbreak,Test,6,12,350,653,68,29.17,53.6,0,43,1,0,1,0,0,0,0
1077,12,Zimbabwe,Ben Curran,13957,Left-hand bat,Right-arm offbreak,ODI,6,6,191,269,118,38.2,71.01,1,20,0,1,0,1,0,0,0
1078,12,Zimbabwe,Ben Curran,13957,Left-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1079,12,Zimbabwe,Ben Curran,13957,Left-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1080,12,Zimbabwe,Nick Welch,18425,Right-hand bat,Right-arm legbreak,Test,5,10,230,515,90,23.0,44.67,0,19,5,2,3,0,0,0,0
1081,12,Zimbabwe,Nick Welch,18425,Right-hand bat,Right-arm legbreak,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1082,12,Zimbabwe,Nick Welch,18425,Right-hand bat,Right-arm legbreak,T20,7,7,97,93,25,13.86,104.31,0,12,1,1,0,0,0,0,0
1083,12,Zimbabwe,Nick Welch,18425,Right-hand bat,Right-arm legbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1084,12,Zimbabwe,Prince Masvaure,11148,Left-hand bat,Left-arm fast-medium,Test,10,19,451,1268,74,25.06,35.57,1,52,1,2,4,0,0,0,0
1085,12,Zimbabwe,Prince Masvaure,11148,Left-hand bat,Left-arm fast-medium,ODI,2,2,40,60,39,20.0,66.67,0,2,0,0,0,0,0,0,0
1086,12,Zimbabwe,Prince Masvaure,11148,Left-hand bat,Left-arm fast-medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1087,12,Zimbabwe,Prince Masvaure,11148,Left-hand bat,Left-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1088,12,Zimbabwe,Sikandar Raza,9354,Right-hand bat,Right-arm offbreak,Test,19,37,1353,2426,127,36.57,55.78,0,136,17,3,10,1,0,0,0
1089,12,Zimbabwe,Sikandar Raza,9354,Right-hand bat,Right-arm offbreak,ODI,151,142,4325,5044,141,36.04,85.75,22,360,105,3,22,7,0,0,0
1090,12,Zimbabwe,Sikandar Raza,9354,Right-hand bat,Right-arm offbreak,T20,105,100,2403,1766,133,25.84,136.08,7,180,117,8,14,1,0,0,0
1091,12,Zimbabwe,Sikandar Raza,9354,Right-hand bat,Right-arm offbreak,IPL,9,9,182,136,57,26.0,133.83,2,12,8,0,1,0,0,0,0
1092,12,Zimbabwe,Sean Williams,441,Left-hand bat,Left-arm orthodox,Test,22,43,1875,2922,154,48.08,64.17,4,213,16,0,7,6,0,0,0
1093,12,Zimbabwe,Sean Williams,441,Left-hand bat,Left-arm orthodox,ODI,162,157,5140,5918,174,37.52,86.86,20,462,63,9,36,8,0,0,0
1094,12,Zimbabwe,Sean Williams,441,Left-hand bat,Left-arm orthodox,T20,81,80,1691,1338,66,23.49,126.39,8,161,42,6,11,0,0,0,0
1095,12,Zimbabwe,Sean Williams,441,Left-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1096,12,Zimbabwe,Takudzwanashe Kaitano,19601,Right-hand bat,Right-arm offbreak,Test,6,12,258,818,87,21.5,31.55,0,27,2,3,1,0,0,0,0
1097,12,Zimbabwe,Takudzwanashe Kaitano,19601,Right-hand bat,Right-arm offbreak,ODI,11,11,157,256,42,15.7,61.33,1,18,2,2,0,0,0,0,0
1098,12,Zimbabwe,Takudzwanashe Kaitano,19601,Right-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1099,12,Zimbabwe,Takudzwanashe Kaitano,19601,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1100,12,Zimbabwe,Brian Bennett,23616,Right-hand bat,Right-arm offbreak,Test,8,14,479,659,139,36.85,72.69,1,64,5,1,2,2,0,0,0
1101,12,Zimbabwe,Brian Bennett,23616,Right-hand bat,Right-arm offbreak,ODI,9,9,327,332,169,36.33,98.5,0,39,5,2,0,1,0,0,0
1102,12,Zimbabwe,Brian Bennett,23616,Right-hand bat,Right-arm offbreak,T20,35,33,784,568,91,25.29,138.03,2,83,28,4,4,0,0,0,0
1103,12,Zimbabwe,Brian Bennett,23616,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1104,12,Zimbabwe,Wessly Madhevere,11226,Right-hand bat,Right-arm offbreak,Test,8,15,244,495,84,17.43,49.3,1,25,2,6,1,0,0,0,0
1105,12,Zimbabwe,Wessly Madhevere,11226,Right-hand bat,Right-arm offbreak,ODI,39,36,774,1002,72,21.5,77.25,0,71,5,1,6,0,0,0,0
1106,12,Zimbabwe,Wessly Madhevere,11226,Right-hand bat,Right-arm offbreak,T20,76,71,1206,1041,73,18.84,115.86,7,133,16,7,7,0,0,0,0
1107,12,Zimbabwe,Wessly Madhevere,11226,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1108,12,Zimbabwe,Vincent Masekesa,1450665,Right-hand bat,Right-arm legbreak,Test,2,4,24,82,11,8.0,29.27,1,2,0,0,0,0,0,0,0
1109,12,Zimbabwe,Vincent Masekesa,1450665,Right-hand bat,Right-arm legbreak,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1110,12,Zimbabwe,Vincent Masekesa,1450665,Right-hand bat,Right-arm legbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1111,12,Zimbabwe,Vincent Masekesa,1450665,Right-hand bat,Right-arm legbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1112,12,Zimbabwe,Tafadzwa Tsiga,25331,Right-hand bat,,Test,6,12,94,289,24,9.4,32.53,2,12,0,3,0,0,0,0,0
1113,12,Zimbabwe,Tafadzwa Tsiga,25331,Right-hand bat,,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1114,12,Zimbabwe,Tafadzwa Tsiga,25331,Right-hand bat,,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1115,12,Zimbabwe,Tafadzwa Tsiga,25331,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1116,12,Zimbabwe,Clive Madande,23761,Right-hand bat,,Test,1,2,10,31,10,5.0,32.26,0,1,0,1,0,0,0,0,0
1117,12,Zimbabwe,Clive Madande,23761,Right-hand bat,,ODI,16,12,251,344,74,22.82,72.97,1,24,0,2,2,0,0,0,0
1118,12,Zimbabwe,Clive Madande,23761,Right-hand bat,,T20,40,32,553,460,53,23.04,120.22,8,45,19,2,1,0,0,0,0
1119,12,Zimbabwe,Clive Madande,23761,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1120,12,Zimbabwe,Kundai Matigimu,11235,Right-hand bat,Right-arm fast,Test,1,2,0,10,0,0.0,0.0,0,0,0,2,0,0,0,0,0
1121,12,Zimbabwe,Kundai Matigimu,11235,Right-hand bat,Right-arm fast,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1122,12,Zimbabwe,Kundai Matigimu,11235,Right-hand bat,Right-arm fast,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1123,12,Zimbabwe,Kundai Matigimu,11235,Right-hand bat,Right-arm fast,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1124,12,Zimbabwe,Trevor Gwandu,25037,Right-hand bat,Right-arm medium,Test,2,3,23,106,18,11.5,21.7,1,1,0,0,0,0,0,0,0
1125,12,Zimbabwe,Trevor Gwandu,25037,Right-hand bat,Right-arm medium,ODI,7,5,7,22,3,3.5,31.82,3,0,0,1,0,0,0,0,0
1126,12,Zimbabwe,Trevor Gwandu,25037,Right-hand bat,Right-arm medium,T20,19,5,14,26,7,14.0,53.85,4,0,0,1,0,0,0,0,0
1127,12,Zimbabwe,Trevor Gwandu,25037,Right-hand bat,Right-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1128,12,Zimbabwe,Wellington Masakadza,8460,Left-hand bat,Left-arm orthodox,Test,7,14,159,523,57,13.25,30.41,2,16,3,0,1,0,0,0,0
1129,12,Zimbabwe,Wellington Masakadza,8460,Left-hand bat,Left-arm orthodox,ODI,42,26,243,386,40,11.05,62.96,4,21,2,5,0,0,0,0,0
1130,12,Zimbabwe,Wellington Masakadza,8460,Left-hand bat,Left-arm orthodox,T20,64,37,242,257,34,9.31,94.17,11,17,5,2,0,0,0,0,0
1131,12,Zimbabwe,Wellington Masakadza,8460,Left-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1132,12,Zimbabwe,Tanaka Chivanga,11763,Right-hand bat,Right-arm fast,Test,5,10,67,174,22,8.38,38.51,2,6,3,1,0,0,0,0,0
1133,12,Zimbabwe,Tanaka Chivanga,11763,Right-hand bat,Right-arm fast,ODI,8,6,25,33,8,8.33,75.76,3,4,0,0,0,0,0,0,0
1134,12,Zimbabwe,Tanaka Chivanga,11763,Right-hand bat,Right-arm fast,T20,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1135,12,Zimbabwe,Tanaka Chivanga,11763,Right-hand bat,Right-arm fast,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1136,12,Zimbabwe,Blessing Muzarabani,13316,Right-hand bat,Right-arm fast-medium,Test,15,27,252,481,47,14.0,52.4,9,33,6,5,0,0,0,0,0
1137,12,Zimbabwe,Blessing Muzarabani,13316,Right-hand bat,Right-arm fast-medium,ODI,55,40,133,269,17,5.12,49.45,14,10,3,14,0,0,0,0,0
1138,12,Zimbabwe,Blessing Muzarabani,13316,Right-hand bat,Right-arm fast-medium,T20,70,27,43,67,9,3.07,64.18,13,5,1,7,0,0,0,0,0
1139,12,Zimbabwe,Blessing Muzarabani,13316,Right-hand bat,Right-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1140,12,Zimbabwe,Newman Nyamhuri,54385,Right-hand bat,Left-arm fast-medium,Test,3,5,45,87,26,9.0,51.73,0,4,1,2,0,0,0,0,0
1141,12,Zimbabwe,Newman Nyamhuri,54385,Right-hand bat,Left-arm fast-medium,ODI,4,2,8,19,7,4.0,42.11,0,1,0,0,0,0,0,0,0
1142,12,Zimbabwe,Newman Nyamhuri,54385,Right-hand bat,Left-arm fast-medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1143,12,Zimbabwe,Newman Nyamhuri,54385,Right-hand bat,Left-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1144,12,Zimbabwe,Victor Nyauchi,11153,Right-hand bat,Right-arm fast-medium,Test,11,16,77,205,13,7.7,37.57,6,10,0,3,0,0,0,0,0
1145,12,Zimbabwe,Victor Nyauchi,11153,Right-hand bat,Right-arm fast-medium,ODI,10,6,43,52,26,7.17,82.7,0,5,1,2,0,0,0,0,0
1146,12,Zimbabwe,Victor Nyauchi,11153,Right-hand bat,Right-arm fast-medium,T20,2,1,1,3,1,0.0,33.34,1,0,0,0,0,0,0,0,0
1147,12,Zimbabwe,Victor Nyauchi,11153,Right-hand bat,Right-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1148,13,New Zealand,Kane Williamson,6326,Right-hand bat,Right-arm offbreak,Test,105,186,9276,17913,251,54.89,51.79,17,1031,27,11,37,33,6,0,0
1149,13,New Zealand,Kane Williamson,6326,Right-hand bat,Right-arm offbreak,ODI,173,165,7236,8853,148,48.89,81.74,17,666,60,5,47,15,0,0,0
1150,13,New Zealand,Kane Williamson,6326,Right-hand bat,Right-arm offbreak,T20,93,90,2575,2094,95,33.01,122.98,12,245,58,4,18,0,0,0,0
1151,13,New Zealand,Kane Williamson,6326,Right-hand bat,Right-arm offbreak,IPL,79,77,2128,1694,89,35.47,125.62,17,185,64,2,18,0,0,0,0
1152,13,New Zealand,Finn Allen,11172,Right-hand bat,,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1153,13,New Zealand,Finn Allen,11172,Right-hand bat,,ODI,22,21,582,624,96,27.71,93.27,0,78,14,3,5,0,0,0,0
1154,13,New Zealand,Finn Allen,11172,Right-hand bat,,T20,52,52,1285,787,137,25.2,163.28,1,113,89,5,5,2,0,0,0
1155,13,New Zealand,Finn Allen,11172,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1156,13,New Zealand,Mark Chapman,9976,Left-hand bat,Left-arm orthodox,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1157,13,New Zealand,Mark Chapman,9976,Left-hand bat,Left-arm orthodox,ODI,30,26,868,811,132,39.45,107.03,4,78,30,1,3,3,0,0,0
1158,13,New Zealand,Mark Chapman,9976,Left-hand bat,Left-arm orthodox,T20,86,77,1739,1299,104,27.6,133.88,14,149,66,3,9,1,0,0,0
1159,13,New Zealand,Mark Chapman,9976,Left-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1160,13,New Zealand,Henry Nicholls,10694,Left-hand bat,Right-arm offbreak,Test,56,87,2973,5922,200,37.16,50.21,7,322,9,6,12,9,1,0,0
1161,13,New Zealand,Henry Nicholls,10694,Left-hand bat,Right-arm offbreak,ODI,81,79,2180,2713,124,34.6,80.36,16,198,19,6,15,1,0,0,0
1162,13,New Zealand,Henry Nicholls,10694,Left-hand bat,Right-arm offbreak,T20,10,9,100,112,36,12.5,89.29,1,9,0,0,0,0,0,0,0
1163,13,New Zealand,Henry Nicholls,10694,Left-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1164,13,New Zealand,Will Young,8549,Right-hand bat,Right-arm offbreak,Test,20,36,1063,2358,89,31.26,45.09,2,134,5,1,10,0,0,0,0
1165,13,New Zealand,Will Young,8549,Right-hand bat,Right-arm offbreak,ODI,46,46,1674,1934,120,40.83,86.56,5,189,27,5,10,4,0,0,0
1166,13,New Zealand,Will Young,8549,Right-hand bat,Right-arm offbreak,T20,20,19,344,338,56,18.11,101.78,0,35,10,0,2,0,0,0,0
1167,13,New Zealand,Will Young,8549,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1168,13,New Zealand,Muhammad Abbas,41442,Right-hand bat,Left-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1169,13,New Zealand,Muhammad Abbas,41442,Right-hand bat,Left-arm fast-medium,ODI,3,3,104,103,52,34.67,100.98,0,6,4,0,1,0,0,0,0
1170,13,New Zealand,Muhammad Abbas,41442,Right-hand bat,Left-arm fast-medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1171,13,New Zealand,Muhammad Abbas,41442,Right-hand bat,Left-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1172,13,New Zealand,Michael Bracewell,9551,Left-hand bat,Right-arm offbreak,Test,8,14,259,454,74,19.92,57.05,1,34,2,1,1,0,0,0,0
1173,13,New Zealand,Michael Bracewell,9551,Left-hand bat,Right-arm offbreak,ODI,34,29,757,656,140,37.85,115.4,9,59,38,1,2,2,0,0,0
1174,13,New Zealand,Michael Bracewell,9551,Left-hand bat,Right-arm offbreak,T20,32,23,341,246,61,22.73,138.62,8,29,15,4,2,0,0,0,0
1175,13,New Zealand,Michael Bracewell,9551,Left-hand bat,Right-arm offbreak,IPL,5,4,58,47,26,29.0,123.41,2,6,1,0,0,0,0,0,0
1176,13,New Zealand,Daryl Mitchell,10713,Right-hand bat,Right-arm medium,Test,31,52,2059,3857,190,43.81,53.39,5,202,38,1,14,5,0,0,0
1177,13,New Zealand,Daryl Mitchell,10713,Right-hand bat,Right-arm medium,ODI,52,47,2041,2155,134,48.6,94.71,5,156,56,0,9,6,0,0,0
1178,13,New Zealand,Daryl Mitchell,10713,Right-hand bat,Right-arm medium,T20,75,70,1473,1065,72,26.3,138.31,14,101,55,2,8,0,0,0,0
1179,13,New Zealand,Daryl Mitchell,10713,Right-hand bat,Right-arm medium,IPL,15,15,351,267,63,27.0,131.47,2,28,10,0,2,0,0,0,0
1180,13,New Zealand,Glenn Phillips,10693,Right-hand bat,Right-arm offbreak,Test,15,27,728,1005,87,33.09,72.44,5,71,25,2,5,0,0,0,0
1181,13,New Zealand,Glenn Phillips,10693,Right-hand bat,Right-arm offbreak,ODI,44,36,1112,1091,106,39.71,101.93,8,80,47,1,5,1,0,0,0
1182,13,New Zealand,Glenn Phillips,10693,Right-hand bat,Right-arm offbreak,T20,83,74,1928,1372,108,31.1,140.53,12,138,91,3,10,2,0,0,0
1183,13,New Zealand,Glenn Phillips,10693,Right-hand bat,Right-arm offbreak,IPL,8,8,65,55,25,9.29,118.19,1,3,6,1,0,0,0,0,0
1184,13,New Zealand,Rachin Ravindra,11177,Left-hand bat,Left-arm orthodox,Test,15,30,1057,1882,240,37.75,56.17,2,115,11,1,4,2,1,0,0
1185,13,New Zealand,Rachin Ravindra,11177,Left-hand bat,Left-arm orthodox,ODI,33,29,1233,1129,123,44.04,109.22,1,132,28,2,4,5,0,0,0
1186,13,New Zealand,Rachin Ravindra,11177,Left-hand bat,Left-arm orthodox,T20,26,24,309,242,69,17.17,127.69,6,19,14,2,2,0,0,0,0
1187,13,New Zealand,Rachin Ravindra,11177,Left-hand bat,Left-arm orthodox,IPL,18,18,413,287,65,24.29,143.91,1,40,16,2,2,0,0,0,0
0,4,Australia,Usman Khawaja,6635,Left-hand bat,Right-arm offbreak,Test,84,152,6053,12464,232,43.55,48.56,13,644,28,9,27,16,1,0,0
1,4,Australia,Usman Khawaja,6635,Left-hand bat,Right-arm offbreak,ODI,40,39,1554,1848,104,42.0,84.1,2,150,13,2,12,2,0,0,0
2,4,Australia,Usman Khawaja,6635,Left-hand bat,Right-arm offbreak,T20,9,9,241,182,58,26.78,132.42,0,31,5,0,1,0,0,0,0
3,4,Australia,Usman Khawaja,6635,Left-hand bat,Right-arm offbreak,IPL,6,6,127,100,30,21.17,127.0,0,14,3,0,0,0,0,0,0
4,4,Australia,Matthew Short,9456,Right-hand bat,Right-arm offbreak,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
5,4,Australia,Matthew Short,9456,Right-hand bat,Right-arm offbreak,ODI,15,13,280,285,63,21.54,98.25,0,31,9,1,2,0,0,0,0
6,4,Australia,Matthew Short,9456,Right-hand bat,Right-arm offbreak,T20,14,13,293,179,66,22.54,163.69,0,29,15,1,1,0,0,0,0
7,4,Australia,Matthew Short,9456,Right-hand bat,Right-arm offbreak,IPL,6,6,117,92,36,19.5,127.18,0,15,4,0,0,0,0,0,0
8,4,Australia,Cameron Green,12225,Right-hand bat,Right-arm fast-medium,Test,32,51,1565,3241,174,34.78,48.29,6,170,13,4,7,2,0,0,0
9,4,Australia,Cameron Green,12225,Right-hand bat,Right-arm fast-medium,ODI,28,24,626,756,89,36.82,82.81,7,54,12,1,2,0,0,0,0
10,4,Australia,Cameron Green,12225,Right-hand bat,Right-arm fast-medium,T20,13,12,263,172,62,26.3,152.91,2,21,16,0,3,0,0,0,0
11,4,Australia,Cameron Green,12225,Right-hand bat,Right-arm fast-medium,IPL,29,28,707,460,100,41.59,153.7,11,62,32,0,2,1,0,0,0
12,4,Australia,Sam Konstas,52495,Right-hand bat,Right-arm offbreak,Test,5,10,163,289,60,18.25,56.4,0,17,2,2,1,0,0,0,0
13,4,Australia,Sam Konstas,52495,Right-hand bat,Right-arm offbreak,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
14,4,Australia,Sam Konstas,52495,Right-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
15,4,Australia,Sam Konstas,52495,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
16,4,Australia,Beau Webster,8646,Right-hand bat,Right-arm medium,Test,7,12,381,646,72,34.64,58.98,1,44,1,0,4,0,0,0,0
17,4,Australia,Beau Webster,8646,Right-hand bat,Right-arm medium,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
18,4,Australia,Beau Webster,8646,Right-hand bat,Right-arm medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
19,4,Australia,Beau Webster,8646,Right-hand bat,Right-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
20,4,Australia,Aaron Hardie,13170,Right-hand bat,Right-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
21,4,Australia,Aaron Hardie,13170,Right-hand bat,Right-arm fast-medium,ODI,13,10,166,199,44,16.6,83.42,0,15,2,1,0,0,0,0,0
22,4,Australia,Aaron Hardie,13170,Right-hand bat,Right-arm fast-medium,T20,13,8,128,99,28,21.33,129.3,2,15,3,0,0,0,0,0,0
23,4,Australia,Aaron Hardie,13170,Right-hand bat,Right-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
24,4,Australia,Glenn Maxwell,7662,Right-hand bat,Right-arm offbreak,Test,7,14,339,570,104,26.08,59.48,1,33,7,0,0,1,0,0,0
25,4,Australia,Glenn Maxwell,7662,Right-hand bat,Right-arm offbreak,ODI,149,136,3990,3149,201,33.81,126.71,18,382,155,12,23,4,1,0,0
26,4,Australia,Glenn Maxwell,7662,Right-hand bat,Right-arm offbreak,T20,116,106,2664,1719,145,29.93,154.98,17,224,137,4,11,5,0,0,0
27,4,Australia,Glenn Maxwell,7662,Right-hand bat,Right-arm offbreak,IPL,141,135,2819,1817,95,23.89,155.15,17,237,161,19,18,0,0,0,0
28,4,Australia,Mitchell Marsh,6250,Right-hand bat,Right-arm fast-medium,Test,46,80,2083,3700,181,28.53,56.3,7,270,32,9,9,3,0,0,0
29,4,Australia,Mitchell Marsh,6250,Right-hand bat,Right-arm fast-medium,ODI,93,89,2794,2923,177,35.82,95.59,11,257,94,7,19,3,0,0,0
30,4,Australia,Mitchell Marsh,6250,Right-hand bat,Right-arm fast-medium,T20,65,62,1629,1203,92,31.94,135.42,11,139,76,2,9,0,0,0,0
31,4,Australia,Mitchell Marsh,6250,Right-hand bat,Right-arm fast-medium,IPL,55,49,1292,904,117,27.49,142.93,2,104,75,7,9,1,0,0,0
32,4,Australia,Alex Carey,9200,Left-hand bat,,Test,43,65,2010,3134,156,34.66,64.14,7,217,15,4,11,2,0,0,0
33,4,Australia,Alex Carey,9200,Left-hand bat,,ODI,80,72,2149,2364,106,35.82,90.91,12,203,24,4,12,1,0,0,0
34,4,Australia,Alex Carey,9200,Left-hand bat,,T20,38,26,233,215,37,11.1,108.38,5,19,7,2,0,0,0,0,0
35,4,Australia,Alex Carey,9200,Left-hand bat,,IPL,3,3,32,29,14,16.0,110.35,1,0,1,0,0,0,0,0,0
36,4,Australia,Josh Inglis,10637,Right-hand bat,,Test,3,4,119,144,102,29.75,82.64,0,10,1,1,0,1,0,0,0
37,4,Australia,Josh Inglis,10637,Right-hand bat,,ODI,30,27,674,637,120,28.08,105.81,3,67,20,2,3,1,0,0,0
38,4,Australia,Josh Inglis,10637,Right-hand bat,,T20,29,28,706,450,110,30.7,156.89,5,67,28,2,0,2,0,0,0
39,4,Australia,Josh Inglis,10637,Right-hand bat,,IPL,11,11,278,171,73,30.89,162.58,2,26,16,0,1,0,0,0,0
40,4,Australia,Pat Cummins,8095,Right-hand bat,Right-arm fast,Test,71,105,1548,3268,64,17.01,47.37,14,151,32,13,3,0,0,0,0
41,4,Australia,Pat Cummins,8095,Right-hand bat,Right-arm fast,ODI,90,59,537,703,37,14.51,76.39,22,43,12,8,0,0,0,0,0
